d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,d_CP,c_estado,c_oficina,c_CP,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad
61592,El Hondable,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,0015,Rural,
61592,El Pl†tano,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0021,Rural,
61592,La Colmena,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0030,Rural,
61592,La Pluma,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0035,Rural,
61592,Pungarancho,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0049,Rural,
61592,Corral Viejo,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,2481,Rural,
61592,El Naranjo (Los Limones),Pueblo,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,28,081,2482,Rural,
61593,Cerro de Guadalupe (Lampazos),Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,0004,Rural,
61593,El Capire,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0011,Rural,
61593,El Tular,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0025,Rural,
61593,La Ca§adita,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0028,Rural,
61593,La Fragua,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0031,Rural,
61593,La Lagunilla,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0032,Rural,
61593,Laja Lisa,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0037,Rural,
61593,Las Lajas,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0038,Rural,
61593,Limoncito,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0040,Rural,
61593,Manzanillo,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0043,Rural,
61593,El Tremesino,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,2478,Rural,
61593,El Salitre,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,2483,Rural,
61593,Guayabo Chico,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,2484,Rural,
61594,El Aguacate,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0007,Rural,
61594,El Estanco,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,0014,Rural,
61594,La Ca§ada,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0027,Rural,
61594,Las Maravillas,Pueblo,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,28,081,0039,Rural,
61594,Mesa Rica,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,0045,Rural,
61594,Puerto del Cerro Pel¢n (Puerto de Susupuato),Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,0048,Rural,
61594,Rancho Viejo,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,2479,Rural,
61594,Vicente Guerrero (El Salitre),Colonia,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,09,081,2485,Rural,
61595,El Limoncito,Colonia,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,09,081,0001,Rural,
61595,El Cangrejo,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0010,Rural,
61595,El Carrizal,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,0012,Rural,
61595,El Llano del Conejo,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0018,Rural,
61595,El Salto,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,0024,Rural,
61595,Los Guajes,Pueblo,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,28,081,0041,Rural,
61595,San Malaqu°as,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0050,Rural,
61595,San Pedro,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0051,Rural,
61595,Santa InÇs (La Haciendita),Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,0052,Rural,
61595,Santa Rosa,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,0053,Rural,
61596,Arroyo Salado,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0002,Rural,
61596,Arroyo Salado Dos,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0003,Rural,
61596,El Aguacate,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0008,Rural,
61596,El Llano,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,0016,Rural,
61596,El Rinc¢n,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,0023,Rural,
61596,La Ciranda,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,0029,Rural,
61596,La Loma (Los Hoyos),Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,0033,Rural,
61596,Dolores (Ex-Hacienda de Dolores),Exhacienda,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,18,081,2486,Rural,
61596,El Tanque,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,2487,Rural,
61596,La Loma,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,2488,Rural,
61597,El Escobetillo,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0013,Rural,
61597,El Ocote Torcido,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0019,Rural,
61597,El Paso,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0020,Rural,
61597,El Potrero,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0022,Rural,
61597,Genguaro,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,0026,Rural,
61597,La Palma,Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,0034,Rural,
61597,Lagunilla,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0036,Rural,
61597,Los Teposanes,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0042,Rural,
61597,Mesa Grande (Mesa del Zacat¢n),Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,0044,Rural,
61597,Paso Ancho,Rancho,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,48,081,0046,Rural,
61597,Chilacayote (Landeros),Rancher°a,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,29,081,2489,Rural,
61597,Cop†ndaro (Santiago),Pueblo,Susupuato,Michoac†n de Ocampo,,61501,16,61501,,28,081,4038,Rural,
61600,P†tzcuaro Centro,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2491,Urbano,07
61600,Espa§a,Condominio,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,10,066,4323,Urbano,07
61600,P†tzcuaro,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,4326,Urbano,07
61604,Vista Bella,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,1017,Urbano,07
61604,Gertrudis Bocanegra,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2494,Urbano,07
61604,La Era,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2495,Urbano,07
61604,L†zaro C†rdenas,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2496,Urbano,07
61604,El Pedregal,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2497,Urbano,07
61604,Popular Vasco de Quiroga,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2498,Urbano,07
61604,Potrero del Agua,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,3174,Urbano,07
61604,Joya de los Molinos,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,3175,Urbano,07
61604,Loma Bonita,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,3178,Urbano,07
61604,Coraz¢n de Durazno,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,4313,Urbano,07
61604,Kercus,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,4317,Urbano,07
61604,Monarcas,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,4325,Urbano,07
61604,P†tzcuaro,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,4755,Urbano,07
61605,El CiprÇs,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,2499,Urbano,07
61605,Erendira I,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2500,Urbano,07
61605,Erendira II,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2501,Urbano,07
61605,Erendira III,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2502,Urbano,07
61605,Erendira IV,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2503,Urbano,07
61605,INFONAVIT I Alfredo Salce,Unidad habitacional,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,31,066,2504,Urbano,07
61605,INFONAVIT II Fray Alonso de La Veracruz,Unidad habitacional,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,31,066,2505,Urbano,07
61605,Jamuquen,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2506,Urbano,07
61605,Jamuquen,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,2507,Urbano,07
61605,Juventino Rosas,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2508,Urbano,07
61605,Las Palmas,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,2509,Urbano,07
61605,Llano de La Virgen,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2510,Urbano,07
61605,Marcos M. JimÇnez,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,2511,Urbano,07
61605,San L†zaro,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2513,Urbano,07
61605,Magisterial,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,3171,Urbano,07
61605,Agua Escondida,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,3172,Urbano,07
61605,Vida Purembe,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,3182,Urbano,07
61605,Villas de La Esperanza,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,3552,Urbano,07
61605,El Tri†ngulo,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,4314,Urbano,07
61605,Habitacional 2000,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,4316,Urbano,07
61605,La Ilusi¢n,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,4319,Urbano,07
61605,Mercado de Abastos Tari†curi,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,4324,Urbano,07
61605,Paz del Progreso,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,4327,Urbano,07
61605,San Miguel,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,4331,Urbano,07
61606,Mirador del Para°so,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,0012,Urbano,07
61606,Huertas del Mirador,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,0013,Urbano,07
61606,Ampliaci¢n Los Cedros,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,0016,Urbano,07
61606,Colimillas,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2514,Urbano,07
61606,Jacarandas,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2517,Urbano,07
61606,Los Cedros,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,2518,Urbano,07
61606,Los Reyes,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2519,Urbano,07
61606,Santa Teresita,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2520,Urbano,07
61606,Vista del Lago,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,3176,Urbano,07
61607,Ex-hacienda San Nicol†s,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,0015,Urbano,07
61607,Camelinas,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2522,Urbano,07
61607,5 de Mayo,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2523,Urbano,07
61607,El Calvario,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2524,Urbano,07
61607,Emiliano Zapata,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2525,Urbano,07
61607,Independencia,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2527,Urbano,07
61607,La Joya,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2529,Urbano,07
61607,La Salud,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,2530,Urbano,07
61607,La Virgen,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2531,Urbano,07
61607,Las Flores,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,2532,Urbano,07
61607,Maestros Asociados,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,2534,Urbano,07
61607,Molino de San Nicol†s,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,2536,Urbano,07
61607,Ni§os HÇroes,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2537,Urbano,07
61607,Santo Tomas,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2538,Urbano,07
61607,Los Fresnos,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,3170,Urbano,07
61607,Rinconada Cur†tame,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,4330,Urbano,07
61607,La Valenciana,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,4756,Urbano,07
61607,Melchor Ocampo,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,4758,Urbano,07
61608,Tanganxuan,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,0014,Urbano,07
61608,Rinc¢n de los Pinos,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,0017,Urbano,07
61608,El Cristo,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2539,Urbano,07
61608,Ignacio Zaragoza,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2540,Urbano,07
61608,FOVISSSTE La Querenda,Unidad habitacional,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,31,066,2543,Urbano,07
61608,Los Nogales,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2544,Urbano,07
61608,El Mirador,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2545,Urbano,07
61608,Nueva Del Cristo,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2547,Urbano,07
61608,Gral. Garc°a Pueblita,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2548,Urbano,07
61608,Vasco de Quiroga,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2549,Urbano,07
61608,Michoac†n,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,3169,Urbano,07
61608,La Loma,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,3183,Urbano,07
61608,Cerro Blanco,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,3184,Urbano,07
61608,Ampliaci¢n Ignacio Zaragoza,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,3550,Urbano,07
61608,Primero de Mayo,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,4310,Urbano,07
61608,Ampliaci¢n Vasco de Quiroga,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,4311,Urbano,07
61608,Arizonta,Condominio,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,10,066,4312,Urbano,07
61608,La Aurora,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,4318,Urbano,07
61608,La Querenda,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,4320,Urbano,07
61608,Las Americas,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,4321,Urbano,07
61608,Linda Vista,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,4322,Urbano,07
61608,Rinc¢n de Los Nogales,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,4329,Urbano,07
61608,Villas del Sol,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,4332,Urbano,07
61608,Zitunero,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,4333,Urbano,07
61608,El Manzanillal (Colonia Enrique Ram°rez),Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,4337,Urbano,07
61608,Bosques de P†tzcuaro,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,6592,Urbano,07
61609,Ibarra,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2550,Urbano,07
61609,Morelos,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2551,Urbano,07
61609,Revoluci¢n Mexicana,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2552,Urbano,07
61609,Viveros,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,2553,Urbano,07
61609,San JosÇ,Colonia,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,09,066,3180,Urbano,07
61609,Residencial La Estaci¢n,Fraccionamiento,P†tzcuaro,Michoac†n de Ocampo,P†tzcuaro,61601,16,61601,,21,066,4328,Urbano,07
61610,Santa Mar°a Huiramangaro (San Juan Tumbio),Pueblo,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,28,066,2555,Urbano,
61611,San Juan Tumbio,Pueblo,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,28,066,2556,Urbano,
61612,Ajuno,Pueblo,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,28,066,2557,Rural,
61613,UrandÇn de Morales (UrandÇn Chico),Rancho,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,48,066,0004,Rural,
61613,UrandÇn de Morelos (Isla UrandÇn de Morelos),Pueblo,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,28,066,2558,Rural,
61613,TzentzÇnguaro,Pueblo,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,28,066,2559,Rural,
61613,Santa Ana Chapitiro,Pueblo,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,28,066,4346,Rural,
61613,UrandÇn Cari†n,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,4350,Rural,
61614,Huecorio,Pueblo,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,28,066,2560,Rural,
61614,San Pedro Pareo,Pueblo,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,28,066,2561,Rural,
61614,L†zaro C†rdenas (San Bartolo Pareo),Pueblo,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,28,066,3985,Rural,
61614,San Miguel CharahuÇn,Pueblo,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,28,066,3986,Rural,
61614,Estaci¢n de Ajuno (Santa Isabel Ajuno),Pueblo,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,28,066,4339,Rural,
61615,El Zapote,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,2562,Rural,
61615,Zurum£taro (Tzurum£taro),Pueblo,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,28,066,2563,Rural,
61615,La Vitela (Los Pozos),Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,4343,Rural,
61616,Janitzio (Isla Janitzio),Pueblo,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,28,066,2564,Rural,
61616,La Tinaja,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,2565,Rural,
61616,Potrero de µlvarez,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,4345,Rural,
61616,Isla de Tecuena,Pueblo,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,28,066,4348,Rural,
61616,Isla YunuÇn,Pueblo,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,28,066,4351,Rural,
61617,Ampliaci¢n Buena Vista,Rancho,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,48,066,0001,Rural,
61617,El Durazno,Rancho,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,48,066,0003,Rural,
61617,Buenavista,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,2566,Rural,
61617,Chapultepec,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,2567,Rural,
61617,El Crucero de Chapultepec,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,4336,Rural,
61617,La CiÇnega,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,4341,Rural,
61617,Miguel Hidalgo (La Cadenita),Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,4354,Rural,
61618,El Aguacate,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,0002,Rural,
61618,La Lagunita,Rancho,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,48,066,0005,Rural,
61618,Las Caba§as,Rancho,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,48,066,0007,Rural,
61618,Ex-Hacienda la Tinaja,Rancho,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,48,066,0010,Rural,
61618,Puerta de Cadena,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,0011,Rural,
61618,Las Trojes del Durazno,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,2568,Rural,
61618,La Peque§a Tinajita,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,4342,Rural,
61618,Nueva Puerta de Cadena,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,4355,Rural,
61620,Canacucho,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,2569,Rural,
61620,Cuanajo,Pueblo,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,28,066,2570,Urbano,
61623,Pueblo Nuevo,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,4347,Rural,
61623,Unguar†n (Inguar†n),Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,4349,Rural,
61624,Agua Nueva,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,4334,Rural,
61624,CondÇmbaro,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,4335,Rural,
61625,La Noria,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,0006,Rural,
61625,Yuretzio (La Mesa),Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,2571,Rural,
61625,El Refugio,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,4338,Rural,
61626,Los Tanques,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,0008,Rural,
61627,Ojos de Agua,Rancho,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,48,066,0009,Rural,
61627,Santa Juana,Rancher°a,P†tzcuaro,Michoac†n de Ocampo,,61601,16,61601,,29,066,2572,Rural,
